Time,R,VM,VP,VT
4.1,1,1.27,1.74,1.33
4.11,1,1.23,1.89,1.33
4.12,1,1.19,2.04,1.32
4.13,1,1.15,2.19,1.31
4.14,1,1.1,2.33,1.3
4.15,1,1.05,2.48,1.29
4.16,1,1,2.62,1.28
4.17,1,0.95,2.76,1.27
4.18,1,0.89,2.9,1.25
4.19,1,0.83,3.04,1.24
4.2,1,0.78,3.18,1.22
4.21,1,0.72,3.31,1.2
4.22,1,0.65,3.44,1.18
4.23,1,0.59,3.57,1.16
4.24,1,0.52,3.7,1.14
4.25,1,0.45,3.82,1.11
4.26,1,0.39,3.95,1.08
4.27,1,0.31,4.07,1.06
4.28,1,0.24,4.18,1.03
4.29,1,0.17,4.29,1
4.3,1,0.09,4.4,0.96
4.31,1,0.02,4.51,0.93
4.32,1,-0.06,4.61,0.9
4.33,1,-0.14,4.71,0.86
4.34,1,-0.22,4.8,0.82
4.35,1,-0.3,4.89,0.78
4.36,1,-0.38,4.97,0.74
4.37,1,-0.46,-4.95,0.7
4.38,1,-0.55,-4.87,0.66
4.39,1,-0.24,-4.8,0.62
4.4,1,-0.18,-4.73,0.6
4.41,1,-0.12,-4.67,0.57
4.42,1,-0.06,-4.6,0.55
4.43,1,0,-4.54,0.53
4.44,1,0.05,-4.49,0.51
4.45,1,0.11,-4.43,0.5
4.46,1,0.17,-4.38,0.49
4.47,1,0.23,-4.32,0.48
4.48,1,0.29,-4.27,0.47
4.49,1,0.35,-4.22,0.46
4.5,1,0.41,-4.17,0.46
4.51,1,0.46,-4.12,0.46
4.52,1,0.52,-4.06,0.46
4.53,1,0.58,-4.01,0.47
4.54,1,0.64,-3.96,0.47
4.55,1,0.69,-3.91,0.48
4.56,1,0.75,-3.85,0.49
4.57,1,0.8,-3.8,0.5
4.58,1,0.86,-3.74,0.51
4.59,1,0.91,-3.69,0.52
4.6,1,0.97,-3.63,0.54
4.61,1,1.02,-3.57,0.55
4.62,1,1.07,-3.51,0.57
4.63,1,1.13,-3.44,0.59
4.64,1,1.18,-3.37,0.61
4.65,1,1.23,-3.31,0.63
4.66,1,1.28,-3.24,0.65
4.67,1,1.32,-3.16,0.67
4.68,1,1.37,-3.09,0.69
4.69,1,1.42,-3.01,0.71
4.7,1,1.46,-2.93,0.74
4.71,1,1.5,-2.85,0.76
4.72,1,1.54,-2.76,0.79
4.73,1,1.58,-2.67,0.81
4.74,1,1.62,-2.58,0.84
4.75,1,1.66,-2.48,0.87
4.76,1,1.7,-2.38,0.89
4.77,1,1.73,-2.28,0.92
4.78,1,1.76,-2.18,0.95
4.79,1,1.79,-2.07,0.98
4.8,1,1.82,-1.96,1
4.81,1,1.84,-1.85,1.03
4.82,1,1.87,-1.73,1.06
4.83,1,1.89,-1.62,1.08
4.84,1,1.91,-1.49,1.11
4.85,1,1.93,-1.37,1.14
4.86,1,1.94,-1.24,1.16
4.87,1,1.96,-1.11,1.19
4.88,1,1.97,-0.98,1.21
4.89,1,1.98,-0.84,1.24
4.9,1,1.98,-0.7,1.26
4.91,1,1.99,-0.56,1.28
4.92,1,1.99,-0.42,1.3
4.93,1,1.99,-0.27,1.32
4.94,1,1.98,-0.12,1.35
4.95,1,1.98,0.03,1.36
4.96,1,1.97,0.18,1.38
4.97,1,1.96,0.33,1.4
4.98,1,1.94,0.49,1.42
4.99,1,1.92,0.65,1.43
