Time,R,VM,VP,VT
3.01,1,-0.29,1.24,-0.14
3.02,1,-0.28,1.22,-0.14
3.03,1,-0.27,1.21,-0.15
3.04,1,-0.26,1.19,-0.15
3.05,1,-0.25,1.17,-0.15
3.06,1,-0.24,1.16,-0.16
3.07,1,-0.23,1.14,-0.16
3.08,1,-0.22,1.12,-0.16
3.09,1,-0.2,1.1,-0.16
3.1,1,-0.19,1.08,-0.16
3.11,1,-0.18,1.07,-0.16
3.12,1,-0.16,1.05,-0.16
3.13,1,-0.15,1.03,-0.16
3.14,1,-0.14,1.01,-0.16
3.15,1,-0.12,0.99,-0.16
3.16,1,-0.11,0.98,-0.16
3.17,1,-0.09,0.96,-0.16
3.18,1,-0.08,0.94,-0.15
3.19,1,-0.06,0.93,-0.15
3.2,1,-0.04,0.91,-0.15
3.21,1,-0.03,0.89,-0.14
3.22,1,-0.01,0.88,-0.14
3.23,1,0,0.86,-0.13
3.24,1,0.02,0.85,-0.13
3.25,1,0.03,0.83,-0.12
3.26,1,0.05,0.82,-0.11
3.27,1,0.06,0.81,-0.11
3.28,1,0.07,0.8,-0.1
3.29,1,0.09,0.79,-0.1
3.3,1,0.1,0.78,-0.09
3.31,1,0.11,0.77,-0.08
3.32,1,0.13,0.76,-0.07
3.33,1,0.14,0.75,-0.07
3.34,1,0.15,0.74,-0.06
3.35,1,0.16,0.74,-0.05
3.36,1,0.17,0.73,-0.04
3.37,1,0.18,0.73,-0.04
3.38,1,0.19,0.72,-0.03
3.39,1,0.2,0.72,-0.02
3.4,1,0.21,0.72,-0.01
3.41,1,0.21,0.72,-0.01
3.42,1,0.22,0.72,0
3.43,1,0.23,0.72,0.01
3.44,1,0.23,0.72,0.02
3.45,1,0.24,0.72,0.02
3.46,1,0.24,0.72,0.03
3.47,1,0.24,0.73,0.04
3.48,1,0.25,0.73,0.05
3.49,1,0.25,0.74,0.05
3.5,1,0.25,0.75,0.06
3.51,1,0.25,0.75,0.07
3.52,1,0.25,0.76,0.07
3.53,1,0.25,0.77,0.08
3.54,1,0.24,0.78,0.08
3.55,1,0.24,0.79,0.09
3.56,1,0.24,0.8,0.09
3.57,1,0.23,0.81,0.1
3.58,1,0.23,0.82,0.1
3.59,1,0.22,0.83,0.11
3.6,1,0.22,0.84,0.11
3.61,1,0.21,0.85,0.11
3.62,1,0.2,0.87,0.12
3.63,1,0.2,0.88,0.12
3.64,1,0.19,0.89,0.12
3.65,1,0.18,0.91,0.12
3.66,1,0.17,0.92,0.12
