Time,R,VM,VP,VT
3.92,3,3.17,4.91,3.31
3.93,3,3.14,4.94,3.35
3.94,3,3.19,7.29,3.33
3.95,3,3.12,3.33,-4.87
3.96,3,3.13,-4.54,3.32
3.97,3,15.4,-4.21,3.31
3.98,3,3.54,-3.85,3.36
3.99,3,3.53,-3.52,3.36
4,3,3.43,-3.19,3.38
4.01,3,3.42,-2.86,3.36
4.02,3,3.37,-2.53,3.38
4.03,3,3.37,-2.22,3.37
4.04,3,3.34,-1.87,3.38
4.05,3,3.33,3.36,-1.51
4.06,3,3.3,-1.21,3.36
4.07,3,10.61,3.35,-0.88
4.08,3,3.54,-0.54,3.39
4.09,3,9.88,3.39,3.39
4.1,3,3.68,0.11,3.39
4.11,3,3.66,0.49,3.44
4.12,3,3.63,0.83,3.44
4.13,3,3.55,1.19,3.46
4.14,3,3.52,1.53,3.45
4.15,3,3.47,1.86,3.45
4.16,3,3.45,2.21,3.46
4.17,3,3.43,2.54,3.42
4.18,3,3.39,2.86,3.46
4.19,3,3.43,3.23,3.45
4.2,3,3.35,3.59,3.62
4.21,3,3.33,3.95,3.46
4.22,3,3.06,4.32,3.44
4.23,3,3.27,4.7,3.45
4.24,3,3.27,3.44,4.97
4.25,3,3.24,7.29,3.43
4.26,3,0.94,-4.97,3.42
4.27,3,3.14,-4.69,3.34
4.28,3,3.13,-4.35,3.34
4.29,3,3.23,-4,3.31
4.3,3,3.21,-3.67,3.32
4.31,3,3.24,-3.33,3.31
4.32,3,3.21,3.29,-2.98
4.33,3,3.21,-2.7,3.31
4.34,3,12.63,-2.41,3.3
4.35,3,3.5,-2.08,3.32
4.36,3,3.51,3.33,-1.69
4.37,3,3.46,-1.39,3.35
4.38,3,10.96,3.33,-1.06
4.39,3,3.64,-0.72,3.37
4.4,3,10.23,3.38,3.38
4.41,3,3.8,-0.04,3.44
4.42,3,3.77,0.3,3.42
4.43,3,3.67,0.65,3.45
4.44,3,3.66,3.45,3.48
4.45,3,3.59,1.35,3.47
4.46,3,3.53,1.68,3.47
4.47,3,3.53,2.03,3.48
4.48,3,3.49,3.45,3.47
4.49,3,3.46,2.71,3.48
4.5,3,3.44,3.06,3.47
4.51,3,3.4,3.42,3.48
4.52,3,3.4,3.78,3.48
4.53,3,3.36,4.16,3.47
4.54,3,3.34,3.47,3.49
4.55,3,3.33,4.92,3.46
4.56,3,3.27,4.94,3.48
4.57,3,3.29,7.29,3.45
4.58,3,3.24,3.43,3.45
4.59,3,3.26,-4.47,3.45
4.6,3,3.23,-4.15,3.41
4.61,3,3.21,-3.75,3.44
4.62,3,3.24,-3.43,3.42
4.63,3,3.18,-3.07,3.42
4.64,3,3.19,-2.76,3.4
4.65,3,3.16,-2.43,-2.4
4.66,3,3.17,-2.1,3.39
4.67,3,11.84,-1.8,3.36
