Time,IN1,OUT1,YAW,IN2,OUT2,PITCH
346.86,0,0,-90.198070327676,51,0,-75.471838424229
346.87,0,0,-90.198070327676,51,0,-75.471838424229
346.88,0,0,-90.198070327676,51,0,-75.471838424229
346.89,0,0,-90.198070327676,51,0,-75.471838424229
346.9,0,0,-90.198070327676,51,0,-75.471838424229
346.91,0,0,-90.198070327676,51,0,-75.471838424229
346.92,0,0,-90.198070327676,51,0,-75.471838424229
346.93,0,0,-90.198070327676,51,0,-75.471838424229
346.94,0,0,-90.198070327676,51,0,-75.471838424229
346.95,0,0,-90.198070327676,51,0,-75.471838424229
346.96,0,0,-90.198070327676,51,0,-75.471838424229
346.97,0,0,-90.198070327676,51,0,-75.471838424229
346.98,0,0,-90.198070327676,51,0,-75.471838424229
346.99,0,0,-90.198070327676,51,0,-75.471838424229
347,0,0,-90.198070327676,51,0,-75.471838424229
347.01,0,0,-90.198070327676,51,0,-75.471838424229
347.02,0,0,-90.198070327676,51,0,-75.471838424229
347.03,0,0,-90.198070327676,51,0,-75.471838424229
347.04,0,0,-90.198070327676,51,0,-75.471838424229
347.05,0,0,-90.198070327676,51,0,-75.471838424229
347.06,0,0,-90.198070327676,51,0,-75.471838424229
347.07,0,0,-90.198070327676,51,0,-75.471838424229
347.08,0,0,-90.198070327676,51,0,-75.471838424229
347.09,0,0,-90.198070327676,51,0,-75.471838424229
347.1,0,0,-90.198070327676,51,0,-75.471838424229
347.11,0,0,-90.198070327676,51,0,-75.471838424229
347.12,0,0,-90.198070327676,51,0,-75.471838424229
347.13,0,0,-90.198070327676,51,0,-75.471838424229
347.14,0,0,-90.198070327676,51,0,-75.471838424229
347.15,0,0,-90.198070327676,51,0,-75.471838424229
347.16,0,0,-90.198070327676,51,0,-75.471838424229
347.17,0,0,-90.198070327676,51,0,-75.471838424229
347.18,0,0,-90.198070327676,51,0,-75.471838424229
347.19,0,0,-90.198070327676,51,0,-75.471838424229
347.2,0,0,-90.198070327676,51,0,-75.471838424229
347.21,0,0,-90.198070327676,51,0,-75.471838424229
347.22,0,0,-90.198070327676,51,0,-75.471838424229
347.23,0,0,-90.198070327676,51,0,-75.471838424229
347.24,0,0,-90.198070327676,51,0,-75.471838424229
347.25,0,0,-90.198070327676,51,0,-75.471838424229
347.26,0,0,-90.198070327676,51,0,-75.471838424229
347.27,0,0,-90.198070327676,51,0,-75.471838424229
347.28,0,0,-90.198070327676,51,0,-75.471838424229
347.29,0,0,-90.198070327676,51,0,-75.471838424229
347.3,0,0,-90.198070327676,51,0,-75.471838424229
347.31,0,0,-90.198070327676,51,0,-75.471838424229
347.32,0,0,-90.198070327676,51,0,-75.471838424229
347.33,0,0,-90.198070327676,51,0,-75.471838424229
347.34,0,0,-90.198070327676,51,0,-75.471838424229
347.35,0,0,-90.198070327676,51,0,-75.471838424229
347.36,0,0,-90.198070327676,51,0,-75.471838424229
347.37,0,0,-90.198070327676,51,0,-75.471838424229
347.38,0,0,-90.198070327676,51,0,-75.471838424229
347.39,0,0,-90.198070327676,51,0,-75.471838424229
347.4,0,0,-90.198070327676,51,0,-75.471838424229
347.41,0,0,-90.198070327676,51,0,-75.471838424229
347.42,0,0,-90.198070327676,51,0,-75.471838424229
347.43,0,0,-90.198070327676,51,0,-75.471838424229
347.44,0,0,-90.81166264283,51,0,-75.471838424229
347.45,0,0,-90.81166264283,51,0,-75.471838424229
347.46,0,0,-90.81166264283,51,0,-75.471838424229
347.47,0,0,-90.81166264283,51,0,-75.471838424229
347.48,0,0,-90.81166264283,51,0,-75.471838424229
347.49,0,0,-90.81166264283,51,0,-75.471838424229
347.5,0,0,-90.81166264283,51,0,-75.471838424229
347.51,0,0,-90.81166264283,51,0,-75.471838424229
347.52,0,0,-90.81166264283,51,0,-75.471838424229
347.53,0,0,-90.81166264283,51,0,-75.471838424229
347.54,0,0,-90.81166264283,51,0,-75.471838424229
347.55,0,0,-90.81166264283,51,0,-75.471838424229
347.56,0,0,-90.81166264283,51,0,-75.471838424229
347.57,0,0,-90.81166264283,51,0,-75.471838424229
347.58,0,0,-90.81166264283,51,0,-75.471838424229
347.59,0,0,-90.81166264283,51,0,-75.471838424229
347.6,0,0,-90.81166264283,51,0,-75.471838424229
347.61,0,0,-90.81166264283,51,0,-75.471838424229
347.62,0,0,-90.81166264283,51,0,-75.471838424229
347.63,0,0,-90.81166264283,51,0,-75.471838424229
347.64,0,0,-90.81166264283,51,0,-75.471838424229
347.65,0,0,-90.81166264283,51,0,-75.471838424229
347.66,0,0,-90.81166264283,51,0,-75.471838424229
347.67,0,0,-90.81166264283,51,0,-75.471838424229
347.68,0,0,-90.81166264283,51,0,-75.471838424229
347.69,0,0,-90.81166264283,51,0,-75.471838424229
347.7,0,0,-90.81166264283,51,0,-75.471838424229
347.71,0,0,-90.81166264283,51,0,-75.471838424229
347.72,0,0,-90.81166264283,51,0,-75.471838424229
347.73,0,0,-90.81166264283,51,0,-75.471838424229
347.74,0,0,-90.81166264283,51,0,-75.471838424229
347.75,0,0,-90.81166264283,51,0,-75.471838424229
347.76,0,0,-90.81166264283,51,0,-75.471838424229
347.77,0,0,-90.81166264283,51,0,-75.471838424229
347.78,0,0,-90.81166264283,51,0,-75.471838424229
347.79,0,0,-90.81166264283,51,0,-75.471838424229
347.8,0,0,-90.81166264283,51,0,-75.471838424229
347.81,0,0,-90.81166264283,51,0,-75.471838424229
347.82,0,0,-90.81166264283,51,0,-75.471838424229
347.83,0,0,-90.81166264283,51,0,-75.471838424229
347.84,0,0,-90.81166264283,51,0,-75.471838424229
347.85,0,0,-90.81166264283,51,0,-75.471838424229
347.86,0,0,-90.81166264283,51,0,-75.471838424229
347.87,0,0,-90.81166264283,51,0,-75.471838424229
347.88,0,0,-90.81166264283,51,0,-75.471838424229
347.89,0,0,-90.81166264283,51,0,-75.471838424229
347.9,0,0,-90.81166264283,51,0,-75.471838424229
347.91,0,0,-90.81166264283,51,0,-75.471838424229
347.92,0,0,-90.81166264283,51,0,-75.471838424229
347.93,0,0,-90.81166264283,51,0,-75.471838424229
347.94,0,0,-90.81166264283,51,0,-75.471838424229
347.95,0,0,-90.81166264283,51,0,-75.471838424229
347.96,0,0,-90.81166264283,51,0,-75.471838424229
347.97,0,0,-90.81166264283,51,0,-75.471838424229
347.98,0,0,-90.81166264283,51,0,-75.471838424229
347.99,0,0,-90.81166264283,51,0,-75.471838424229
348,0,0,-90.81166264283,51,0,-75.471838424229
348.01,0,0,-90.81166264283,51,0,-75.471838424229
348.02,0,0,-90.81166264283,51,0,-75.471838424229
348.03,0,0,-90.81166264283,51,0,-75.471838424229
348.04,0,0,-90.81166264283,51,0,-75.471838424229
348.05,0,0,-90.81166264283,51,0,-75.471838424229
348.06,0,0,-90.81166264283,51,0,-75.471838424229
348.07,0,0,-90.81166264283,51,0,-75.471838424229
348.08,0,0,-90.81166264283,51,0,-75.471838424229
348.09,0,0,-90.81166264283,51,0,-75.471838424229
348.1,0,0,-90.81166264283,51,0,-75.471838424229
348.11,0,0,-91.425254957984,51,0,-75.471838424229
348.12,0,0,-91.425254957984,51,0,-75.471838424229
348.13,0,0,-91.425254957984,51,0,-75.471838424229
348.14,0,0,-91.425254957984,51,0,-75.471838424229
348.15,0,0,-91.425254957984,51,0,-75.471838424229
348.17,0,0,-92.038847273138,51,0,-75.471838424229
348.18,0,0,-92.038847273138,51,0,-75.471838424229
348.19,0,0,-92.038847273138,51,0,-75.471838424229
348.2,0,0,-91.425254957984,51,0,-75.471838424229
348.21,0,0,-91.425254957984,51,0,-75.471838424229
348.22,0,0,-91.425254957984,51,0,-75.471838424229
348.23,0,0,-91.425254957984,51,0,-75.471838424229
348.24,0,0,-91.425254957984,51,0,-75.471838424229
348.25,0,0,-91.425254957984,51,0,-75.471838424229
348.26,0,0,-91.425254957984,51,0,-75.471838424229
348.27,0,0,-91.425254957984,51,0,-75.471838424229
348.28,0,0,-91.425254957984,51,0,-75.471838424229
348.29,0,0,-91.425254957984,51,0,-75.471838424229
348.3,0,0,-91.425254957984,51,0,-75.471838424229
348.31,0,0,-91.425254957984,51,0,-75.471838424229
348.32,0,0,-91.425254957984,51,0,-75.471838424229
348.33,0,0,-91.425254957984,51,0,-75.471838424229
348.34,0,0,-91.425254957984,51,0,-75.471838424229
348.35,0,0,-91.425254957984,51,0,-75.471838424229
348.36,0,0,-91.425254957984,51,0,-75.471838424229
348.37,0,0,-91.425254957984,51,0,-75.471838424229
348.38,0,0,-91.425254957984,51,0,-75.471838424229
348.39,0,0,-91.425254957984,51,0,-75.471838424229
348.4,0,0,-91.425254957984,51,0,-75.471838424229
348.41,0,0,-91.425254957984,51,0,-75.471838424229
348.42,0,0,-91.425254957984,51,0,-75.471838424229
348.43,0,0,-91.425254957984,51,0,-75.471838424229
348.44,0,0,-91.425254957984,51,0,-75.471838424229
348.45,0,0,-91.425254957984,51,0,-75.471838424229
348.46,0,0,-91.425254957984,51,0,-75.471838424229
348.47,0,0,-91.425254957984,51,0,-75.471838424229
348.48,0,0,-91.425254957984,51,0,-75.471838424229
348.49,0,0,-91.425254957984,51,0,-75.471838424229
348.5,0,0,-91.425254957984,51,0,-75.471838424229
348.51,0,0,-91.425254957984,51,0,-75.471838424229
348.52,0,0,-91.425254957984,51,0,-75.471838424229
348.53,0,0,-91.425254957984,51,0,-75.471838424229
348.54,0,0,-91.425254957984,51,0,-75.471838424229
348.55,0,0,-91.425254957984,51,0,-75.471838424229
348.56,0,0,-91.425254957984,51,0,-75.471838424229
348.57,0,0,-91.425254957984,51,0,-75.471838424229
348.58,0,0,-91.425254957984,51,0,-75.471838424229
348.59,0,0,-91.425254957984,51,0,-75.471838424229
348.6,0,0,-91.425254957984,51,0,-75.471838424229
348.61,0,0,-91.425254957984,51,0,-75.471838424229
348.62,0,0,-91.425254957984,51,0,-75.471838424229
348.63,0,0,-91.425254957984,51,0,-75.471838424229
348.64,0,0,-91.425254957984,51,0,-75.471838424229
348.65,0,0,-91.425254957984,51,0,-75.471838424229
348.66,0,0,-91.425254957984,51,0,-75.471838424229
348.67,0,0,-91.425254957984,51,0,-75.471838424229
348.68,0,0,-91.425254957984,51,0,-75.471838424229
348.69,0,0,-91.425254957984,51,0,-75.471838424229
348.7,0,0,-91.425254957984,51,0,-75.471838424229
348.71,0,0,-91.425254957984,51,0,-75.471838424229
348.72,0,0,-91.425254957984,51,0,-75.471838424229
348.73,0,0,-91.425254957984,51,0,-75.471838424229
348.74,0,0,-91.425254957984,51,0,-75.471838424229
348.75,0,0,-91.425254957984,51,0,-75.471838424229
348.76,0,0,-91.425254957984,51,0,-75.471838424229
348.77,0,0,-91.425254957984,51,0,-75.471838424229
348.78,0,0,-91.425254957984,51,0,-75.471838424229
348.79,0,0,-91.425254957984,51,0,-75.471838424229
348.8,0,0,-91.425254957984,51,0,-75.471838424229
348.81,0,0,-91.425254957984,51,0,-75.471838424229
348.82,0,0,-91.425254957984,51,0,-75.471838424229
348.83,0,0,-90.81166264283,51,0,-75.471838424229
348.84,0,0,-90.81166264283,51,0,-75.471838424229
348.85,0,0,-90.81166264283,51,0,-75.471838424229
348.86,0,0,-90.81166264283,51,0,-75.471838424229
348.87,0,0,-90.81166264283,51,0,-75.471838424229
348.88,0,0,-90.81166264283,51,0,-75.471838424229
348.89,0,0,-90.81166264283,51,0,-75.471838424229
348.9,0,0,-90.81166264283,51,0,-75.471838424229
348.91,0,0,-90.81166264283,51,0,-75.471838424229
348.92,0,0,-90.81166264283,51,0,-75.471838424229
348.93,0,0,-90.81166264283,51,0,-75.471838424229
348.94,0,0,-90.81166264283,51,0,-75.471838424229
348.95,0,0,-90.81166264283,51,0,-75.471838424229
348.96,0,0,-90.81166264283,51,0,-75.471838424229
348.97,0,0,-90.81166264283,51,0,-75.471838424229
348.98,0,0,-90.81166264283,51,0,-75.471838424229
348.99,0,0,-90.81166264283,51,0,-75.471838424229
349,0,0,-90.81166264283,51,0,-75.471838424229
349.01,0,0,-90.81166264283,51,0,-75.471838424229
349.02,0,0,-90.81166264283,51,0,-75.471838424229
349.03,0,0,-90.81166264283,51,0,-75.471838424229
349.04,0,0,-90.81166264283,51,0,-75.471838424229
349.05,0,0,-90.81166264283,51,0,-75.471838424229
349.06,0,0,-90.81166264283,51,0,-75.471838424229
349.07,0,0,-90.81166264283,51,0,-75.471838424229
349.08,0,0,-90.81166264283,51,0,-75.471838424229
349.09,0,0,-90.81166264283,51,0,-75.471838424229
349.1,0,0,-90.81166264283,51,0,-75.471838424229
349.11,0,0,-90.81166264283,51,0,-75.471838424229
349.12,0,0,-90.81166264283,51,0,-75.471838424229
349.13,0,0,-90.81166264283,51,0,-75.471838424229
349.14,0,0,-90.81166264283,51,0,-75.471838424229
349.15,0,0,-90.81166264283,51,0,-75.471838424229
349.16,0,0,-90.81166264283,51,0,-75.471838424229
349.17,0,0,-90.81166264283,51,0,-75.471838424229
349.18,0,0,-90.81166264283,51,0,-75.471838424229
349.19,0,0,-90.81166264283,51,0,-75.471838424229
349.2,0,0,-90.81166264283,51,0,-75.471838424229
349.21,0,0,-90.81166264283,51,0,-75.471838424229
349.22,0,0,-90.81166264283,51,0,-75.471838424229
349.23,0,0,-90.81166264283,51,0,-75.471838424229
349.24,0,0,-90.81166264283,51,0,-75.471838424229
349.25,0,0,-90.81166264283,51,0,-75.471838424229
349.26,0,0,-90.81166264283,51,0,-75.471838424229
349.27,0,0,-90.81166264283,51,0,-75.471838424229
349.28,0,0,-90.81166264283,51,0,-75.471838424229
349.29,0,0,-90.81166264283,51,0,-75.471838424229
349.3,0,0,-90.81166264283,51,0,-75.471838424229
349.31,0,0,-90.81166264283,51,0,-75.471838424229
349.32,0,0,-90.81166264283,51,0,-75.471838424229
349.33,0,0,-90.81166264283,51,0,-75.471838424229
349.34,0,0,-90.81166264283,51,0,-75.471838424229
349.35,0,0,-90.81166264283,51,0,-75.471838424229
349.36,0,0,-90.81166264283,51,0,-75.471838424229
349.37,0,0,-90.81166264283,51,0,-75.471838424229
349.38,0,0,-90.81166264283,51,0,-75.471838424229
349.39,0,0,-90.81166264283,51,0,-75.471838424229
349.4,0,0,-90.81166264283,51,0,-75.471838424229
349.41,0,0,-90.81166264283,51,0,-75.471838424229
349.42,0,0,-90.81166264283,51,0,-75.471838424229
349.43,0,0,-90.81166264283,51,0,-75.471838424229
349.44,0,0,-90.81166264283,51,0,-75.471838424229
349.45,0,0,-90.81166264283,51,0,-75.471838424229
349.46,0,0,-90.81166264283,51,0,-75.471838424229
349.47,0,0,-90.81166264283,51,0,-75.471838424229
349.48,0,0,-90.81166264283,51,0,-75.471838424229
349.49,0,0,-90.81166264283,51,0,-75.471838424229
349.5,0,0,-90.81166264283,51,0,-75.471838424229
349.51,0,0,-90.81166264283,51,0,-75.471838424229
349.52,0,0,-90.81166264283,51,0,-75.471838424229
349.53,0,0,-90.198070327676,51,0,-75.471838424229
349.54,0,0,-90.198070327676,51,0,-75.471838424229
349.55,0,0,-90.198070327676,51,0,-75.471838424229
349.56,0,0,-90.198070327676,51,0,-75.471838424229
349.57,0,0,-90.198070327676,51,0,-75.471838424229
349.58,0,0,-90.198070327676,51,0,-75.471838424229
349.59,0,0,-90.198070327676,51,0,-75.471838424229
